"school" "mathscore" "stu_ses"
"757" 39 43.51 0.0873722505783528
"758" 39 44.29 0.676654468523047
"759" 39 49.34 -0.836729409380373
"760" 39 58.64 -1.519761071089
"761" 39 42.78 -1.53315384876956
"762" 40 36.94 -0.207268858393994
"763" 40 46.98 -0.421553301282974
"764" 40 47.72 -1.43940440500563
"765" 40 56.35 -0.448338856644097
"766" 40 54.04 -0.769765520977566
"767" 40 36.68 -0.997442741547107
"768" 40 71.04 1.2793294641483
"769" 40 45.19 -0.193876080713433
"770" 40 33.5 1.37307890791223
"771" 40 29.68 -0.582266633449709
"772" 40 47.56 0.181121694342282
"773" 40 47.76 -0.167090525352311
"774" 40 50.26 -0.957264408505424
"775" 40 58.06 2.16325279106534
"776" 40 45.39 0.676654468523047
"777" 40 43.27 -0.140304969991188
"778" 40 63.01 0.890938911412027
"779" 40 50.36 0.288263915786771
"780" 40 53.35 0.957902799814833
"781" 40 49.95 0.0338011398561079
"782" 40 44.5 0.649868913161925
"783" 40 52.41 0.181121694342282
"784" 40 52.28 -0.193876080713433
"785" 40 49.08 0.757011134606415
"786" 40 59.25 -0.542088300408025
"787" 41 59.42 0.0204083621755467
"788" 41 44.55 -1.25190551747777
"789" 41 48.82 -0.70280163257476
"790" 41 51.96 0.408798914911823
"791" 41 49.13 1.72129112760682
"792" 41 69.36 1.54718501775953
"793" 41 55.68 -1.53315384876956
"794" 41 46.28 -1.19833440675553
"795" 41 58.64 -0.689408854894199
"796" 41 54.75 -1.73404551397798
"797" 41 53.94 1.41325724095392
"798" 41 72.89 0.91772446677315
"799" 41 70.76 0.93111724445371
"800" 41 44.91 -0.649230521852515
"801" 41 73.88 -0.0063771931855758
"802" 41 60.89 0.328442248828455
"803" 41 47.69 -0.716194410255321
"804" 41 59.76 -0.876907742422056
"805" 41 57.45 0.114157805939475
"806" 41 62.14 0.797189467648099
"807" 41 61.47 -1.64029607021405
"808" 41 48.15 1.25254390878718
"809" 42 52.87 -0.622444966491393
"810" 42 50.03 0.837367800689782
"811" 42 41.51 -1.57333218181124
"812" 42 37.42 1.46682835167616
"813" 42 64.42 1.18558002038437
"814" 42 45.44 -1.42601162732507
"815" 42 46.06 -0.354589412880168
"816" 42 46.37 -1.07779940763047
"817" 42 46.66 0.0605866952172304
"818" 42 29.01 -1.18494162907496
"819" 42 35.69 -0.234054413755117
"820" 42 49.16 -0.836729409380373
"821" 42 55.9 -0.635837744171954
"822" 42 45.84 -1.42601162732507
"823" 42 35.44 -0.742979965616444
"824" 42 43.21 -1.1715488513944
"825" 42 48.36 0.368620581870139
"826" 42 74.14 -1.42601162732507
"827" 42 46.76 0.529333914036874
"828" 42 36.97 -1.37244051660282
"829" 42 43.84 -1.1045849629916
"830" 42 43.24 -1.78761662470022
"831" 42 56.9 2.19003834642647
"832" 42 47.64 -1.80100940238078
"833" 42 38.84 -1.61351051485292
"834" 42 42.96 -1.05101385226935
"835" 42 41.58 -1.11797774067216
"836" 42 45.96 -2.35011328728379
"837" 43 80.02 -0.140304969991188
"838" 43 62.47 1.53379224007897
"839" 43 66.48 1.48022112935672
"840" 43 52.83 0.797189467648099
"841" 43 44.79 -1.25190551747777
"842" 43 48.08 -0.354589412880168
"843" 43 41.06 -1.15815607371384
"844" 43 49.99 -1.13137051835272
"845" 43 33.41 -0.0465555262272595
"846" 43 35.25 -1.15815607371384
"847" 43 52.75 -0.622444966491393
"848" 43 47.9 -0.247447191435678
"849" 43 47.48 0.877546133731466
"850" 43 48.89 -0.676016077213638
"851" 43 59.58 1.60075612848177
"852" 44 49.72 -0.515302745046903
"853" 44 49.23 -1.42601162732507
"854" 44 57 -1.22511996211665
"855" 44 35.73 -0.180483303032872
"856" 44 58.75 -1.31886940588058
"857" 44 42.01 -0.850122187060934
"858" 44 28.94 1.80164779369019
"859" 44 50.73 0.502548358675751
"860" 44 48.34 -0.0599483039078208
"861" 44 51.79 0.355227804189578
"862" 44 50.66 -0.930478853144301
"863" 44 63.51 0.690047246203609
"864" 44 46.16 0.395406137231261
"865" 44 58.61 -0.876907742422056
"866" 44 40.67 1.23915113110662
"867" 44 46.2 -0.193876080713433
"868" 44 59.87 -2.36350606496435
"869" 45 45.39 -0.542088300408025
"870" 45 50.05 -0.716194410255321
"871" 45 42.21 0.248085582745088
"872" 45 40.26 0.542726691717435
"873" 45 47.12 0.0471939175366691
"874" 45 52.32 0.248085582745088
"875" 45 56.05 0.207907249703404
"876" 45 34.62 -1.92154440150583
"877" 45 42.59 0.823975023009221
"878" 45 39.96 -1.77422384701966
"879" 45 37.14 -0.850122187060934
"880" 45 55.71 -0.38137496824129
"881" 45 36.06 -0.461731634324658
"882" 45 44.56 1.06504502125932
"883" 45 53.34 -1.88136606846415
"884" 46 48.97 -1.39922607196394
"885" 46 64.48 -0.930478853144301
"886" 46 30.88 -0.100126636949505
"887" 46 24.8 -0.649230521852515
"888" 46 32.03 0.569512247078557
"889" 46 35.77 -1.02422829690823
"890" 46 27.67 -1.7608310693391
"891" 46 35.16 -0.0063771931855758
"892" 46 25.84 -0.863514964741495
"893" 46 31.74 -1.31886940588058
"894" 46 56.34 -1.25190551747777
"895" 46 34.66 -1.37244051660282
"896" 46 38.08 -0.367982190560729
"897" 46 46.73 -1.96172273454752
"898" 46 46.04 -1.23851273979721
"899" 46 47.03 -0.461731634324658
"900" 46 37.63 -1.09119218531104
"901" 46 45.26 -1.47958273804731
"902" 46 40.39 -0.448338856644097
"903" 46 49.96 -1.14476329603328
"904" 46 44.24 -0.930478853144301
"905" 47 59.68 0.368620581870139
"906" 47 33.7 -1.1045849629916
"907" 47 53.87 0.0739794728977916
"908" 47 53 1.35968613023167
"909" 47 51.18 1.0382594658982
"910" 47 50.93 -0.327803857519046
"911" 47 39.05 -1.88136606846415
"912" 47 47.81 -0.461731634324658
"913" 47 37.77 -1.23851273979721
"914" 47 46.15 0.757011134606415
"915" 47 49.05 -0.70280163257476
"916" 47 38.3 -0.354589412880168
"917" 47 47.66 -1.42601162732507
"918" 47 46.36 -0.260839969116239
"919" 47 37.35 -0.0063771931855758
"920" 47 41.99 -1.14476329603328
"921" 47 31.38 -2.1760071774365
"922" 47 38.33 -1.23851273979721
"923" 47 33.31 -1.39922607196394
"924" 47 41.66 -1.42601162732507
"925" 48 43.82 -0.314411079838484
"926" 48 27.5 -1.05101385226935
"927" 48 42.43 -0.314411079838484
"928" 48 49.32 -0.756372743297005
"929" 48 62.03 0.194514472022843
"930" 48 35.68 0.435584470272945
"931" 48 49.26 -0.0867338592689433
"932" 48 48.02 0.837367800689782
"933" 48 55.13 -0.783158298658128
"934" 48 48.68 0.636476135481364
"935" 48 43.07 -0.876907742422056
"936" 48 32.8 -0.314411079838484
"937" 48 49.26 1.56057779544009
"938" 48 45.14 -1.47958273804731
"939" 48 45.21 0.48915558099519
"940" 48 32.34 -1.50636829340843
"941" 48 60.05 -0.153697747671749
"942" 48 50.35 0.877546133731466
"943" 48 42.91 0.301656693467333
"944" 48 58.76 1.46682835167616
"945" 48 58.37 -1.3456549612417
"946" 48 49.1 0.890938911412027
"947" 49 34.89 -1.06440662994991
"948" 49 42.81 -0.515302745046903
"949" 49 43 -0.247447191435678
"950" 49 48.71 -1.37244051660282
"951" 49 24.36 -0.729587187935883
"952" 49 35.08 -0.850122187060934
"953" 49 40.33 -0.622444966491393
"954" 49 36.05 -1.03762107458879
"955" 49 43.37 -1.1715488513944
"956" 49 29.88 -0.689408854894199
"957" 49 39.48 -1.22511996211665
"958" 49 30.9 -0.582266633449709
"959" 49 41.1 -0.676016077213638
"960" 49 46.97 0.140943361300598
"961" 49 35.51 -1.37244051660282
"962" 50 41.55 -1.22511996211665
"963" 50 29.84 -1.30547662820002
"964" 50 49.14 -1.65368884789461
"965" 50 57.8 0.422191692592384
"966" 50 44.15 -1.18494162907496
"967" 50 29.21 -0.863514964741495
"968" 50 58.24 -0.903693297783179
"969" 50 47.22 -0.180483303032872
"970" 50 37.36 -0.542088300408025
"971" 50 29.06 0.730225579245292
"972" 50 39.84 0.100765028258914
"973" 50 47.1 -1.39922607196394
"974" 50 38.98 -0.193876080713433
"975" 50 40.91 -0.542088300408025
"976" 50 46.81 -0.274232746796801
"977" 50 35.26 -1.35904773892226
"978" 50 40.45 0.690047246203609
"979" 50 35.52 -1.64029607021405
"980" 51 66.26 -1.18494162907496
"981" 51 66.12 1.01147391053708
"982" 51 71.22 -0.528695522727464
"983" 51 54.9 -1.07779940763047
"984" 51 61.98 -0.475124412005219
"985" 51 69.42 0.663261690842486
"986" 51 61.22 0.00701558449498541
"987" 51 62.99 -1.33226218356114
"988" 51 57.99 -1.02422829690823
"989" 51 61.33 -1.41261884964451
"990" 51 66.85 -0.113519414630066
"991" 51 67.87 1.38647168559279
"992" 51 63.94 1.90879001513468
"993" 51 73.7 1.6945055722457
"994" 51 70.36 -0.716194410255321
"995" 51 64.01 0.730225579245292
"996" 51 57.35 -0.301018302157923
"997" 51 68.25 -0.649230521852515
"998" 51 57.39 1.70789834992626
"999" 52 66.5 -0.38137496824129
"1000" 52 36.71 0.556119469397996
"1001" 52 50.16 -0.100126636949505
"1002" 52 50.28 -1.27869107283889
"1003" 52 52.18 -1.30547662820002
"1004" 52 51.46 1.44004279631504
"1005" 52 35.73 1.6945055722457
"1006" 52 53.69 1.44004279631504
"1007" 52 68.71 -0.635837744171954
"1008" 52 44.75 0.315049471147894
"1009" 52 43.91 -1.27869107283889
"1010" 52 33.41 -0.676016077213638
"1011" 52 45.72 -0.287625524477362
"1012" 52 44.99 0.823975023009221
"1013" 52 47.73 0.248085582745088
"1014" 52 33.51 0.100765028258914
"1015" 52 60.51 0.823975023009221
"1016" 52 44.62 0.971295577495395
"1017" 52 53.45 -0.260839969116239
"1018" 52 55 1.2123655757455
"1019" 52 31.21 -0.234054413755117
"1020" 52 47.96 0.877546133731466
"1021" 52 66.59 -1.49297551572787
"1022" 52 61.97 -1.23851273979721
"1023" 52 53.8 -0.930478853144301
"1024" 53 49.44 -1.57333218181124
"1025" 53 31.68 -0.970657186185985
"1026" 53 63.99 -1.53315384876956
"1027" 53 36.71 -1.35904773892226
"1028" 53 40.77 -0.073341081588382
"1029" 53 52.12 0.114157805939475
"1030" 53 30.88 -0.354589412880168
"1031" 53 40.01 -1.61351051485292
"1032" 53 38.55 -1.37244051660282
"1033" 53 42.27 -1.98850828990864
"1034" 53 41.62 -1.55993940413068
"1035" 54 34.24 -0.903693297783179
"1036" 54 43.66 0.261478360425649
"1037" 54 37.74 0.368620581870139
"1038" 54 25.47 -0.622444966491393
"1039" 54 54.77 -1.65368884789461
"1040" 54 52.72 -1.19833440675553
"1041" 54 38.93 -0.180483303032872
"1042" 54 34.49 -1.7608310693391
"1043" 54 45.02 1.60075612848177
"1044" 54 64.05 0.59629780243968
"1045" 54 44.41 -0.408160523602413
"1046" 54 59.1 -0.756372743297005
"1047" 54 66.11 -0.676016077213638
"1048" 54 43.47 1.09183057662045
"1049" 54 64.42 -1.1715488513944
"1050" 54 39.82 -0.301018302157923
"1051" 54 32.3 -1.26529829515833
"1052" 54 54.9 -0.140304969991188
"1053" 54 45.63 -1.09119218531104
"1054" 54 48.73 -0.970657186185985
"1055" 54 29.44 -0.501909967366342
"1056" 54 43.16 -1.05101385226935
"1057" 54 54.72 -1.31886940588058
"1058" 54 56.88 -1.47958273804731
"1059" 54 38.84 -0.38137496824129
"1060" 54 43.39 -0.582266633449709
"1061" 54 55.71 -0.0063771931855758
"1062" 55 34.7 -0.997442741547107
"1063" 55 44.97 -0.555481078088587
"1064" 55 43.9 -1.38583329428338
"1065" 55 40.48 -1.7608310693391
"1066" 55 40.45 0.462370025634068
"1067" 55 44.63 -0.836729409380373
"1068" 55 38.93 0.783796689967537
"1069" 55 37.42 -2.1760071774365
"1070" 55 44.24 -0.729587187935883
"1071" 55 42.12 0.556119469397996
"1072" 55 43.33 1.11861613198157
"1073" 55 53.41 -1.66708162557517
"1074" 55 55.7 -0.314411079838484
"1075" 55 44.3 -0.0465555262272595
"1076" 55 51.11 -0.207268858393994
"1077" 55 28.57 -0.943871630824863
"1078" 55 45.45 -1.05101385226935
"1079" 55 32.07 -0.649230521852515
"1080" 55 43.68 -0.568873855769148
"1081" 55 47.25 -1.1715488513944
"1082" 55 49.88 -0.408160523602413
"1083" 55 47.64 -0.649230521852515
"1084" 55 42.71 0.154336138981159
"1085" 55 38.03 -0.113519414630066
"1086" 56 44.64 -0.287625524477362
"1087" 56 67.06 1.70789834992626
"1088" 56 42.99 -0.997442741547107
"1089" 56 59.1 -1.80100940238078
"1090" 56 36.68 -1.30547662820002
"1091" 56 52 -0.555481078088587
"1092" 56 45.4 -0.568873855769148
"1093" 56 46.9 -0.568873855769148
"1094" 56 54.94 -1.42601162732507
"1095" 56 52.67 -2.1760071774365
"1096" 56 41.2 -1.27869107283889
"1097" 56 43.28 -0.327803857519046
"1098" 56 49.12 -2.55100495249221
"1099" 56 43.39 -1.77422384701966
"1100" 56 54.9 -0.756372743297005
"1101" 56 50.91 0.181121694342282
"1102" 56 55.56 -1.23851273979721
"1103" 56 55.29 -0.542088300408025
"1104" 56 43.53 -1.07779940763047
"1105" 56 38.92 -1.54654662645012
"1106" 56 41.53 0.315049471147894
"1107" 56 70.07 -0.461731634324658
"1108" 56 46.2 -1.18494162907496
"1109" 56 44.7 0.448977247953506
"1110" 57 33.36 -0.649230521852515
"1111" 57 35.15 -1.15815607371384
"1112" 57 34.73 -1.27869107283889
"1113" 57 48.76 -1.96172273454752
"1114" 57 51.32 -0.301018302157923
"1115" 57 49.63 -0.0331627485466983
"1116" 57 22.61 -0.662623299533076
"1117" 57 42.76 1.39986446327335
"1118" 57 54.3 0.70344002388417
"1119" 57 35.11 -1.37244051660282
"1120" 57 42.16 0.181121694342282
"1121" 57 44.64 -0.126912192310627
"1122" 57 38.93 -0.943871630824863
"1123" 57 37.08 -1.53315384876956
"1124" 57 40.98 -0.38137496824129
"1125" 57 29.51 -1.39922607196394
"1126" 57 54.33 -1.86797329078359
"1127" 57 64.63 1.2123655757455
"1128" 57 38.54 -1.54654662645012
"1129" 57 67.82 1.84182612673187
"1130" 57 55.08 -1.18494162907496
"1131" 57 35.43 0.70344002388417
"1132" 57 41.85 -0.515302745046903
"1133" 57 51.39 -0.783158298658128
"1134" 57 48.03 0.194514472022843
"1135" 58 48.07 0.127550583620037
"1136" 58 41.27 0.221300027383965
"1137" 58 63.51 -0.220661636074556
"1138" 58 51.78 0.475762803314629
"1139" 58 49.75 -1.01083551922767
"1140" 58 41.73 0.435584470272945
"1141" 58 46.13 0.502548358675751
"1142" 58 58.3 0.529333914036874
"1143" 58 39.72 -0.0197699708661371
"1144" 58 62 -1.03762107458879
"1145" 58 47.12 -0.48851718968578
"1146" 58 43.94 0.0605866952172304
"1147" 58 64.65 -0.461731634324658
"1148" 58 60.22 0.0471939175366691
"1149" 58 53.22 0.448977247953506
"1150" 58 35.86 -0.997442741547107
"1151" 58 38.2 1.78825501600963
"1152" 58 43.39 0.569512247078557
"1153" 58 40.64 -1.42601162732507
"1154" 58 55.21 2.43110834467657
"1155" 58 53.15 0.194514472022843
"1156" 58 46.47 -0.274232746796801
"1157" 58 50.94 -0.0197699708661371
"1158" 58 43.83 -0.180483303032872
"1159" 58 60.47 1.15879446502325
"1160" 58 34.19 -1.05101385226935
"1161" 58 35.1 -0.59565941113027
"1162" 58 48.93 -0.180483303032872
"1163" 59 45.41 -1.42601162732507
"1164" 59 39.53 0.127550583620037
"1165" 59 51.06 -1.85458051310303
"1166" 59 27.55 -2.35011328728379
"1167" 59 46.58 0.743618356925854
"1168" 59 49.02 -0.113519414630066
"1169" 59 61.95 0.248085582745088
"1170" 59 30.7 -0.742979965616444
"1171" 59 48.79 -0.341196635199607
"1172" 59 47.7 0.48915558099519
"1173" 59 79.84 0.984688355175956
"1174" 59 59.75 -1.13137051835272
"1175" 59 63.72 0.127550583620037
"1176" 59 39.62 -1.31886940588058
"1177" 59 38.44 -0.823336631699811
"1178" 59 50.18 -0.220661636074556
"1179" 59 62.13 -0.408160523602413
"1180" 59 53.53 -0.783158298658128
"1181" 60 42.59 -0.48851718968578
"1182" 60 42.51 -0.70280163257476
"1183" 60 23.36 -0.0867338592689433
"1184" 60 39.96 -1.1045849629916
"1185" 60 33.67 -1.27869107283889
"1186" 60 47.56 1.2793294641483
"1187" 60 51.11 0.341835026509016
"1188" 60 30.66 -1.06440662994991
"1189" 60 38.06 2.12307445802366
"1190" 60 32.37 -1.47958273804731
"1191" 60 27.56 -1.15815607371384
"1192" 60 38.39 -1.41261884964451
"1193" 60 37.28 -1.22511996211665
"1194" 60 32.78 -0.140304969991188
"1195" 60 41.86 -2.36350606496435
"1196" 60 44.23 -0.394767745921852
"1197" 60 38.77 0.823975023009221
"1198" 60 41.69 0.0873722505783528
"1199" 60 83.27 0.448977247953506
"1200" 60 43.06 -0.649230521852515
"1201" 60 47.27 -1.07779940763047
"1202" 60 50.33 1.89539723745412
"1203" 60 45.37 -0.234054413755117
"1204" 60 47.38 -1.22511996211665
"1205" 60 53.18 -1.73404551397798
"1206" 60 51.68 -1.47958273804731
"1207" 60 27.88 -1.06440662994991
"1208" 60 43.16 -0.394767745921852
"1209" 61 41.5 -0.542088300408025
"1210" 61 56.09 0.395406137231261
"1211" 61 34.78 -0.635837744171954
"1212" 61 46.6 -0.850122187060934
"1213" 61 50.36 -1.42601162732507
"1214" 61 45.68 -1.65368884789461
"1215" 61 40.92 -0.649230521852515
"1216" 61 34.71 -2.21618551047818
"1217" 61 42.76 -1.33226218356114
"1218" 61 43.4 0.48915558099519
"1219" 61 50.04 1.39986446327335
"1220" 61 54.07 0.261478360425649
"1221" 61 42.22 1.05165224357876
"1222" 61 49.36 -1.06440662994991
"1223" 61 51.26 -1.19833440675553
"1224" 61 45.4 -1.06440662994991
"1225" 61 44.92 -0.59565941113027
"1226" 61 50.74 0.623083357800802
"1227" 61 39.49 0.0204083621755467
"1228" 61 33.12 -0.943871630824863
"1229" 61 47.15 -0.354589412880168
"1230" 61 40.96 -0.756372743297005
"1231" 61 55.28 0.154336138981159
"1232" 61 40.45 0.181121694342282
"1233" 62 41.88 1.2793294641483
"1234" 62 57.84 0.743618356925854
"1235" 62 37.46 -1.18494162907496
"1236" 62 52.7 0.998081132856517
"1237" 62 63.67 0.971295577495395
"1238" 62 42.04 1.78825501600963
"1239" 62 53.76 -0.79655107633869
"1240" 62 45.25 -0.38137496824129
"1241" 62 57.92 0.234692805064526
"1242" 62 59.6 0.0338011398561079
"1243" 62 56.59 2.12307445802366
"1244" 62 57.74 1.34629335255111
"1245" 62 44.62 0.716832801564731
"1246" 63 45.11 0.93111724445371
"1247" 63 74.87 1.18558002038437
"1248" 63 38.94 0.743618356925854
"1249" 63 52.01 0.783796689967537
"1250" 63 45.17 -0.970657186185985
"1251" 63 42.74 -0.91708607546374
"1252" 63 57.96 1.07843779893988
"1253" 63 30.35 0.0338011398561079
"1254" 63 61.15 1.37307890791223
"1255" 63 51.59 -2.04207940063088
"1256" 63 49.49 0.0471939175366691
"1257" 63 43.96 -1.86797329078359
"1258" 63 60.98 0.663261690842486
"1259" 63 35.58 -1.14476329603328
"1260" 63 60.82 0.743618356925854
"1261" 63 43.77 -0.38137496824129
"1262" 64 57.6 -0.180483303032872
"1263" 64 44.07 0.515941136356312
"1264" 64 28.23 0.676654468523047
"1265" 64 33.66 -1.78761662470022
"1266" 64 36.74 -0.649230521852515
"1267" 64 39.27 0.81058224532866
"1268" 64 46.27 1.81504057137075
"1269" 64 44.11 1.18558002038437
"1270" 64 31.81 -0.126912192310627
"1271" 64 37.26 -0.59565941113027
"1272" 64 34.8 0.194514472022843
"1273" 64 51.8 0.877546133731466
"1274" 64 40.55 0.81058224532866
"1275" 64 50.17 0.529333914036874
"1276" 64 50.97 0.00701558449498541
"1277" 64 37.04 -0.582266633449709
"1278" 64 48.1 -0.876907742422056
"1279" 64 41.99 -0.260839969116239
"1280" 64 34.94 0.154336138981159
"1281" 64 34.83 -1.22511996211665
"1282" 64 59.81 1.76146946064851
"1283" 64 55.26 -1.519761071089
"1284" 64 46.32 0.341835026509016
"1285" 64 61.99 1.46682835167616
"1286" 64 34.37 -0.997442741547107
"1287" 64 37.51 -1.33226218356114
"1288" 64 45.82 -0.542088300408025
"1289" 65 32.71 -0.568873855769148
"1290" 65 46.37 -0.180483303032872
"1291" 65 60.96 1.23915113110662
"1292" 65 33.26 0.248085582745088
"1293" 65 52.83 1.68111279456514
"1294" 65 48.55 0.154336138981159
"1295" 65 30.61 2.27039501250983
"1296" 65 27.48 -1.19833440675553
"1297" 65 44.92 0.114157805939475
"1298" 65 48.1 -1.07779940763047
"1299" 65 39.44 -1.41261884964451
"1300" 65 63.57 0.663261690842486
"1301" 65 59.24 0.100765028258914
"1302" 65 45.78 -1.21172718443609
"1303" 65 73 -0.649230521852515
"1304" 65 50.6 0.435584470272945
"1305" 65 56.43 0.91772446677315
"1306" 66 42.65 1.56057779544009
"1307" 66 48.71 0.0204083621755467
"1308" 66 46.9 0.690047246203609
"1309" 66 35.65 0.0204083621755467
"1310" 66 35.05 0.743618356925854
"1311" 66 45.17 -0.341196635199607
"1312" 66 59.52 0.341835026509016
"1313" 66 59.19 0.649868913161925
"1314" 66 58.84 1.01147391053708
"1315" 66 30.41 -0.501909967366342
"1316" 66 51.99 -0.716194410255321
"1317" 66 56.08 1.05165224357876
"1318" 66 49.96 0.328442248828455
"1319" 66 50.7 -0.515302745046903
"1320" 66 52.87 0.234692805064526
"1321" 67 75.62 2.53825056612106
"1322" 67 55.86 2.21682390178759
"1323" 67 66.16 1.09183057662045
"1324" 67 62.43 1.35968613023167
"1325" 68 41.58 0.100765028258914
"1326" 68 38.96 0.0605866952172304
"1327" 68 56.95 0.556119469397996
"1328" 68 48.14 1.39986446327335
"1329" 68 51.62 2.1096816803431
"1330" 68 39.05 -0.997442741547107
"1331" 68 47.17 2.12307445802366
"1332" 68 50.11 1.49361390703728
"1333" 68 49 0.542726691717435
"1334" 68 57.17 0.368620581870139
"1335" 68 52.5 0.542726691717435
"1336" 68 37.95 -1.80100940238078
"1337" 68 37.61 0.154336138981159
"1338" 68 34.05 0.341835026509016
"1339" 68 46.11 0.448977247953506
"1340" 68 34.13 0.649868913161925
"1341" 68 45.14 -1.50636829340843
"1342" 68 35 -0.0197699708661371
"1343" 68 47.95 -0.140304969991188
"1344" 69 59.97 1.23915113110662
"1345" 69 58.57 -0.100126636949505
"1346" 69 70.4 -0.0599483039078208
"1347" 69 52.84 0.448977247953506
"1348" 69 28.62 1.73468390528739
"1349" 69 69.1 0.248085582745088
"1350" 69 52.88 0.100765028258914
"1351" 69 56.82 0.542726691717435
"1352" 69 39.14 -0.80994385401925
"1353" 69 54.97 0.676654468523047
"1354" 69 50.73 0.569512247078557
"1355" 69 67.46 0.0605866952172304
"1356" 69 50.87 -0.662623299533076
"1357" 69 63.87 -0.649230521852515
"1358" 69 57.6 0.181121694342282
"1359" 69 47.45 0.770403912286976
"1360" 69 46.44 0.569512247078557
"1361" 69 53.28 0.315049471147894
"1362" 69 58.69 -0.0599483039078208
"1363" 69 52.45 0.609690580120241
"1364" 69 42.02 -0.742979965616444
"1365" 69 33.19 -0.341196635199607
"1366" 69 39.03 -0.167090525352311
"1367" 69 38.47 0.649868913161925
"1368" 70 48.23 0.542726691717435
"1369" 70 34.81 -0.609052188810832
"1370" 70 55.7 -0.769765520977566
"1371" 70 43.17 -1.39922607196394
"1372" 70 40.6 -0.609052188810832
"1373" 70 53.69 1.96236112585693
"1374" 70 38.07 0.355227804189578
"1375" 70 36.24 -1.18494162907496
"1376" 70 42.16 0.248085582745088
"1377" 70 54.11 0.341835026509016
"1378" 70 40.03 0.475762803314629
"1379" 70 59.01 0.904331689092588
"1380" 70 32.85 0.315049471147894
"1381" 70 47.01 0.623083357800802
"1382" 70 39.07 0.515941136356312
"1383" 70 43.82 1.06504502125932
"1384" 70 40.19 0.27487113810621
"1385" 70 40.4 -0.0599483039078208
"1386" 70 50.35 0.475762803314629
"1387" 70 40.58 -0.301018302157923
"1388" 70 47.45 0.636476135481364
"1389" 70 47.09 -0.515302745046903
"1390" 70 48.25 -1.66708162557517
"1391" 70 35.4 -0.0197699708661371
"1392" 70 34.16 -0.38137496824129
"1393" 70 43.34 -0.408160523602413
"1394" 70 37.92 0.542726691717435
"1395" 71 51.02 1.07843779893988
"1396" 71 52.66 -0.0465555262272595
"1397" 71 47.09 -0.140304969991188
"1398" 71 35.97 -0.314411079838484
"1399" 71 36.31 -1.41261884964451
"1400" 71 58.43 0.00701558449498541
"1401" 71 49 2.41771556699601
"1402" 71 31.41 -0.756372743297005
"1403" 71 62.18 -0.247447191435678
"1404" 71 37.45 -2.10904328903369
"1405" 71 37.66 -0.501909967366342
"1406" 71 45.94 -0.649230521852515
"1407" 71 55.05 -1.73404551397798
"1408" 71 37.14 -1.39922607196394
"1409" 71 52.02 -1.73404551397798
"1410" 71 60.94 -0.555481078088587
"1411" 71 39.51 -0.0465555262272595
"1412" 71 52.8 -1.3456549612417
"1413" 71 50.77 1.17218724270381
"1414" 71 61.42 -1.25190551747777
"1415" 71 36.36 0.690047246203609
"1416" 71 36.37 0.0204083621755467
"1417" 72 45.44 -1.06440662994991
"1418" 72 40.68 -1.03762107458879
"1419" 72 36 -0.528695522727464
"1420" 72 41.23 0.315049471147894
"1421" 72 37.95 -1.25190551747777
"1422" 72 31.78 0.341835026509016
"1423" 72 35.52 -1.30547662820002
"1424" 72 30.69 -0.367982190560729
"1425" 72 36.61 -1.06440662994991
"1426" 72 43.73 -0.649230521852515
"1427" 72 33.07 -1.19833440675553
"1428" 72 31.97 -0.48851718968578
"1429" 72 35.68 -0.461731634324658
"1430" 73 62.09 1.05165224357876
"1431" 73 49.85 1.31950779718999
"1432" 73 59.68 0.70344002388417
"1433" 73 65.1 -0.930478853144301
"1434" 73 41.49 -0.70280163257476
"1435" 73 50.53 0.542726691717435
"1436" 73 56.85 0.3820133595507
"1437" 73 61.21 -0.863514964741495
"1438" 73 58.09 -0.341196635199607
"1439" 73 61.68 0.904331689092588
"1440" 73 52.6 -0.783158298658128
"1441" 73 60.88 0.783796689967537
"1442" 73 56.05 -0.367982190560729
"1443" 73 48.99 -1.02422829690823
"1444" 73 55.85 -0.769765520977566
"1445" 73 61.86 -0.609052188810832
"1446" 73 38.58 -0.70280163257476
"1447" 73 47.76 -0.220661636074556
"1448" 73 45.49 -0.180483303032872
"1449" 73 51.27 0.0338011398561079
"1450" 73 58.56 -0.38137496824129
"1451" 73 50.59 0.114157805939475
"1452" 73 52.33 0.181121694342282
"1453" 73 51.51 0.81058224532866
"1454" 73 52.04 -1.35904773892226
"1455" 73 49.87 1.49361390703728
"1456" 73 52.27 0.154336138981159
"1457" 74 46.74 0.70344002388417
"1458" 74 41.73 0.248085582745088
"1459" 74 42.34 -0.997442741547107
"1460" 74 34.11 0.16772891666172
"1461" 74 42.09 -0.970657186185985
"1462" 74 43.17 1.46682835167616
"1463" 74 41.04 -0.394767745921852
"1464" 74 37.77 -0.314411079838484
"1465" 74 35.89 -1.37244051660282
"1466" 74 27.1 -1.19833440675553
"1467" 74 39.63 -0.113519414630066
"1468" 74 28.81 -0.890300520102618
"1469" 74 50.26 -0.247447191435678
"1470" 74 36.96 -0.649230521852515
"1471" 74 43.79 0.502548358675751
"1472" 74 48.46 -0.729587187935883
"1473" 74 45.37 -1.1045849629916
"1474" 75 46.92 -1.78761662470022
"1475" 75 46.08 0.70344002388417
"1476" 75 71.31 -1.86797329078359
"1477" 75 33.09 -1.06440662994991
"1478" 75 68.67 0.00701558449498541
"1479" 75 49.75 0.609690580120241
"1480" 75 53.83 0.27487113810621
